date,Top_Portfolio_Return,Index_Return,Hedged_Excess_Beta_0.6,Hedged_Excess_Beta_0.8,Hedged_Excess_Beta_1.0,Hedged_Excess_Beta_1.2,Hedged_Excess_Beta_1.4
2015-01-31,0.046774066464252056,0.007473682409077087,0.042289857018805804,0.04079512053699039,0.03930038405517497,0.03780564757335955,0.036310911091544135
2015-02-28,0.0646501691063314,0.05223483042952792,0.033309270848614646,0.022862304762709056,0.012415338676803472,0.001968372590897896,-0.008478593495007694
2015-03-31,0.17511521122430673,0.1639086461903092,0.07677002351012122,0.04398829427205936,0.011206565033997529,-0.0215751642040643,-0.05435689344212613
2015-04-30,0.14339860974138774,0.17072465678694537,0.04096381566922051,0.006818884311831447,-0.027326047045557633,-0.06147097840294671,-0.09561590976033577
2015-05-31,0.20936903143826122,0.08466770384527944,0.15856840913109355,0.14163486836203765,0.12470132759298178,0.10776778682392589,0.09083424605487
2015-06-30,-0.1548265844293019,-0.08880198286447727,-0.10154539471061552,-0.08378499813772007,-0.06602460156482462,-0.04826420499192917,-0.030503808419033718
2015-07-31,-0.15961418518590995,-0.13948330126233233,-0.07592420442851056,-0.048027544176044074,-0.02013088392357762,0.007765776328888835,0.03566243658135529
2015-08-31,-0.13867955400979645,-0.13066803623275014,-0.060278732270146365,-0.03414512502359633,-0.008011517777046312,0.01812208946950372,0.04425569671605373
2015-09-30,0.002265081087435893,-0.05680137179857592,0.03634590416658144,0.04770617852629663,0.05906645288601181,0.07042672724572699,0.08178700160544217
2015-10-31,0.15473909089106183,0.1263764395329634,0.0789132271712838,0.0536379392646911,0.02836265135809843,0.003087363451505759,-0.02218792445508691
2015-11-30,0.02838248555587212,0.024947747131439435,0.013413837277008461,0.008424287850720573,0.0034347384244326866,-0.0015548110018551997,-0.006544360428143086
2015-12-31,0.024947779013307466,0.0386444368794292,0.0017611168856499458,-0.005967770490235894,-0.013696657866121734,-0.021425545242007574,-0.029154432617893414
2016-01-31,-0.07072989145438037,-0.24198698969914334,0.07446230236510563,0.1228597003049343,0.17125709824476298,0.21965449618459165,0.2680518941244203
2016-02-29,-0.021500190271040588,-0.022452594705922424,-0.008028633447487134,-0.0035381145063026476,0.0009524044348818358,0.005442923376066319,0.009933442317250803
2016-03-31,0.03276018447907715,0.13248458049380507,-0.04673056381720589,-0.07322747991596691,-0.09972439601472792,-0.12622131211348891,-0.15271822821224995
2016-04-30,-0.010378766702213098,-0.022651579437281022,0.0032121809601555144,0.007742496847611722,0.012272812735067924,0.016803128622524127,0.02133344450998033
2016-05-31,0.004331816227656079,-0.0002988304731603719,0.004511114511552302,0.004570880606184377,0.004630646700816451,0.004690412795448525,0.0047501788900806
2016-06-30,0.04549564868432183,0.00994151266406118,0.03953074108588512,0.037542438553072884,0.03555413602026065,0.03356583348744841,0.031577530954636175
2016-07-31,0.004611499106367833,0.014680851763634095,-0.004197011951812624,-0.007133182304539444,-0.010069352657266262,-0.01300552300999308,-0.0159416933627199
2016-08-31,0.012149488513409515,0.038120400702636115,-0.010722751908172153,-0.01834683204869938,-0.0259709121892266,-0.03359499232975382,-0.04121907247028104
2016-09-30,-0.005624569886457176,-0.019801574282293788,0.006256374682919097,0.010216689539377854,0.014177004395836612,0.01813731925229537,0.02209763410875412
2016-10-31,0.018618094715250343,0.022961474099798984,0.004841210255370954,0.0002489154354111539,-0.004343379384548641,-0.008935674204508436,-0.01352796902446823
2016-11-30,0.01536732064071335,0.04308369101906373,-0.010482893970724886,-0.019099632174537636,-0.02771637037835038,-0.036333108582163126,-0.04494984678597587
2016-12-31,-0.0381897512485162,-0.05764706211041848,-0.003601513982265117,0.007927898439818587,0.019457310861902277,0.030986723283985967,0.04251613570606966
2017-01-31,-0.005246818587875084,0.010594163575581739,-0.011603316733224126,-0.013722149448340475,-0.01584098216345682,-0.01795981487857317,-0.02007864759368952
2017-02-28,0.02954002550036624,0.026624936738887328,0.013565063457033844,0.008240076109256374,0.002915088761478911,-0.002409898586298552,-0.007734885934076015
2017-03-31,0.009933275430300271,-0.0027627078969302277,0.011590900168458408,0.012143441747844454,0.012695983327230499,0.013248524906616543,0.01380106648600259
2017-04-30,-0.005337356969596004,-0.015475948800533379,0.0039482123107240225,0.0070434020708307,0.010138591830937375,0.013233781591044049,0.016328971351150724
2017-05-31,-0.016815977550180525,-0.018412832648520117,-0.005768277961068456,-0.002085711431364431,0.0015968550983395911,0.005279421628043613,0.008961988157747635
2017-06-30,0.06543485826556403,0.051718552082742786,0.03440372701591836,0.024060016599369793,0.013716306182821242,0.00337259576627269,-0.006971114650275861
2017-07-31,0.011636396003067616,0.022383888276352515,-0.0017939369627438927,-0.006270714618014397,-0.010747492273284899,-0.015224269928555401,-0.019701047583825904
2017-08-31,0.02335483122233577,0.024658698289479197,0.008559612248648252,0.003627872590752413,-0.0013038670671434265,-0.006235606725039266,-0.011167346382935105
2017-09-30,0.029309911673778603,0.010959069806531163,0.022734469789859907,0.02054265582855367,0.01835084186724744,0.01615902790594121,0.013967213944634975
2017-10-31,0.04806324515375265,0.0224904827298138,0.03456895551586437,0.030070858969901606,0.025572762423938848,0.02107466587797609,0.016576569332013333
2017-11-30,-0.02887347536412434,-0.019299922556745952,-0.01729352183007677,-0.013433537318727578,-0.009573552807378389,-0.0057135682960292,-0.0018535837846800109
2017-12-31,0.02627744779126907,0.002867791321827129,0.024556772998172792,0.023983214733807368,0.02340965646944194,0.022836098205076514,0.02226253994071109
2018-01-31,0.024410086703525548,0.030796994961463486,0.005931889726647457,-0.00022750926564524265,-0.0063869082579379385,-0.012546307250230634,-0.01870570624252333
2018-02-28,-0.03551645964424525,-0.045432427491337024,-0.008257003149443033,0.0008294823488243716,0.009915967847091776,0.01900245334535918,0.028088938843626586
2018-03-31,-0.01521176802890837,-0.011771991038256102,-0.008148573405954708,-0.005794175198303487,-0.003439776990652267,-0.0010853787830010474,0.0012690194246501724
2018-04-30,-0.029989243043834785,-0.03844272678984051,-0.006923606969930482,0.0007649383880376226,0.008453483746005724,0.01614202910397382,0.023830574461941926
2018-05-31,0.03308633717033294,-0.0006575764006850893,0.033480883010744,0.033612398290881015,0.03374391357101803,0.03387542885115505,0.034006944131292065
2018-06-30,-0.03177317875536614,-0.08346566690631396,0.018306221388422236,0.03499935476968504,0.051692488150947825,0.06838562153221062,0.08507875491347341
2018-07-31,-0.022193259444628806,-0.0011088148886135851,-0.021527970511460656,-0.021306207533737936,-0.02108444455601522,-0.020862681578292505,-0.020640918600569786
2018-08-31,-0.03210272280215402,-0.06038707783024566,0.00412952389599338,0.016206939462042512,0.028284355028091644,0.040361770594140776,0.05243918616018991
2018-09-30,4.676797642620647e-05,0.017064172259654287,-0.010191735379366365,-0.013604569831297222,-0.01701740428322808,-0.020430238735158937,-0.023843073187089794
2018-10-31,-0.015845710820936457,-0.09401569597049031,0.040563706761357725,0.0593668459554558,0.07816998514955385,0.0969731243436519,0.11577626353774996
2018-11-30,0.0033707413066430105,0.013612741304092735,-0.00479690347581263,-0.007519451736631179,-0.010241999997449725,-0.01296454825826827,-0.015687096519086816
2018-12-31,-0.002637260160672588,-0.049611289840132855,0.02712951374340712,0.0370517717114337,0.046974029679460266,0.05689628764748683,0.0668185456155134
2019-01-31,0.005481463710852392,0.037770768350399164,-0.017180997299387105,-0.024735150969466938,-0.032289304639546774,-0.03984345830962661,-0.04739761197970644
2019-02-28,0.01800579125068641,0.16937050588473523,-0.08361651228015472,-0.1174906134571018,-0.15136471463404882,-0.18523881581099585,-0.2191129169879429
2019-03-31,0.024473671866054543,0.07553019899395919,-0.02084444753032097,-0.03595048732911281,-0.05105652712790464,-0.06616256692669648,-0.0812686067254883
2019-04-30,-0.00627950278800872,-0.011960281927563043,0.0008966663685291056,0.0032887227540417154,0.005680779139554323,0.008072835525066931,0.01046489191057954
2019-05-31,-0.053330457434961405,-0.07321305725748162,-0.009402623080472433,0.005239988371023893,0.019882599822520212,0.03452521127401654,0.04916782272551285
2019-06-30,0.04202135871114658,0.03477201697760046,0.021158148524586303,0.01420374512906621,0.007249341733546119,0.00029493833802602537,-0.006659465057494061
2019-07-31,0.030063169415746983,-0.002379331362760806,0.031490768233403466,0.031966634505955625,0.032442500778507785,0.03291836705105995,0.03339423332361211
2019-08-31,0.053080870148546046,-0.0068363749920142824,0.05718269514375462,0.05854997014215747,0.05991724514056033,0.06128452013896318,0.06265179513736605
2019-09-30,0.012927412962351798,0.006979000443933847,0.00874001269599149,0.00734421260720472,0.005948412518417951,0.004552612429631182,0.0031568123408444136
2019-10-31,0.03519230447190141,0.009189987906862873,0.029678311727783683,0.02784031414641111,0.026002316565038534,0.02416431898366596,0.022326321402293386
2019-11-30,-0.001226346679833857,-0.010644737242800684,0.0051604956658465526,0.00728944311440669,0.009418390562966826,0.011547338011526962,0.013676285460087098
2019-12-31,0.06734411797281956,0.07257242728883884,0.023800661599516257,0.009286176141748481,-0.005228309316019281,-0.019742794773787042,-0.034257280231554804
2020-01-31,0.07554017270766299,-0.0048024078835500195,0.078421617437793,0.07938209901450301,0.080342580591213,0.081303062167923,0.08226354374463302
2020-02-29,0.06253767836663214,-0.0035032165692590045,0.06463960830818755,0.06534025162203934,0.06604089493589115,0.06674153824974295,0.06744218156359474
2020-03-31,-0.10529663508730172,-0.06882128606668192,-0.06400386344729257,-0.05023960623395618,-0.0364753490206198,-0.022711091807283423,-0.008946834593947045
2020-04-30,0.09828256822264059,0.06177223527861253,0.06121922705547307,0.04886477999975056,0.03651033294402806,0.024155885888305556,0.011801438832583055
2020-05-31,0.0368671208129054,-0.002710417123474085,0.03849337108698985,0.039035454511684664,0.039577537936379484,0.040119621361074304,0.040661704785769116
2020-06-30,0.15257626026815677,0.08012861706953123,0.10449909002643804,0.08847336661253179,0.07244764319862554,0.05642191978471929,0.040396196370813056
2020-07-31,0.14042299113638554,0.1253658782946072,0.06520346415962121,0.04013028850069976,0.015057112841778325,-0.010016062817143123,-0.035089238476064544
2020-08-31,-0.0022580800697454876,0.020730206090144643,-0.014696203723832273,-0.0188422449418612,-0.02298828615989013,-0.027134327377919057,-0.03128036859594799
2020-09-30,-0.0484431649289774,-0.05741581562709863,-0.013993675552718222,-0.0025105124272984877,0.008972650698121233,0.020455813823540954,0.031938976948960675
2020-10-31,0.03471744343730002,0.008292210701512204,0.0297421170163927,0.02808367487609026,0.02642523273578782,0.02476679059548538,0.02310834845518294
2020-11-30,0.014482392999714152,0.04731826781009252,-0.013908567686341359,-0.023372221248359863,-0.03283587481037836,-0.042299528372396866,-0.05176318193441537
2020-12-31,0.13877523251020646,0.03273535552590423,0.11913401919466392,0.11258694808948308,0.10603987698430223,0.09949280587912138,0.09294573477394054
2021-01-31,0.039604581643597855,0.014672544758700612,0.03080105478837749,0.027866545836637363,0.024932036884897243,0.02199752793315712,0.019063018981417
2021-02-28,-0.032775950158623085,-0.00033929522225661923,-0.032572373025269115,-0.03250451398081779,-0.032436654936366466,-0.032368795891915145,-0.03230093684746382
2021-03-31,-0.054461469377230357,-0.03913765268948488,-0.030978877763539428,-0.023151347225642452,-0.015323816687745476,-0.0074962861498484995,0.00033124438804846973
2021-04-30,0.05544579090708113,0.02396832747331712,0.041064794423090856,0.03627112892842743,0.03147746343376401,0.026683797939100584,0.02189013244443716
2021-05-31,0.05431964936760456,0.03944250425397389,0.030654146815220232,0.02276564596442545,0.014877145113630676,0.006988644262835901,-0.0008998565879588735
2021-06-30,0.03589550267349521,-0.007192815323447732,0.04021119186756385,0.0416497549322534,0.04308831799694294,0.04452688106163248,0.04596544412632203
2021-07-31,-0.0040563783338957125,-0.04959261686828387,0.025699191787074607,0.03561771516073138,0.04553623853438815,0.05545476190804492,0.06537328528170169
2021-08-31,0.017038128782317002,0.028710122306249364,-0.00018794460143261443,-0.005929969062682491,-0.011671993523932361,-0.01741401798518223,-0.0231560424464321
2021-09-30,-0.062083866499977707,-0.0010996373539399196,-0.06142408408761375,-0.061204156616825774,-0.06098422914603779,-0.0607643016752498,-0.06054437420446182
2021-10-31,0.04343758856768562,0.0004412276596621467,0.04317285197188833,0.0430846064399559,0.04299636090802347,0.042908115376091044,0.042819869844158615
2021-11-30,0.04226657630142615,0.004247523825485322,0.03971806200613495,0.03886855724103789,0.038019052475940826,0.03716954771084376,0.0363200429457467
2021-12-31,-0.042825121632447144,0.01919185257677425,-0.05434023317851169,-0.05817860369386654,-0.06201697420922139,-0.06585534472457624,-0.06969371523993109
2022-01-31,-0.11690363778206259,-0.08847804149876803,-0.06381681288280178,-0.04612120458304815,-0.028425596283294552,-0.010729987983540953,0.006965620316212659
2022-02-28,0.029741207334796956,0.01928033005033436,0.018173009304596338,0.014316943294529467,0.010460877284462596,0.0066048112743957235,0.0027487452643288543
2022-03-31,-0.0598964953338686,-0.07773968407678722,-0.013252684887796268,0.002295251927561179,0.01784318874291862,0.033391125558276065,0.0489390623736335
2022-04-30,-0.0403042551511498,-0.07447510420850922,0.004380807373955735,0.019275828215657584,0.034170849057359426,0.04906586989906127,0.06396089074076311
2022-05-31,0.025468413007470655,0.0399365536552585,0.001506480814315557,-0.006480829916736149,-0.014468140647787845,-0.02245545137883954,-0.030442762109891244
2022-06-30,0.04256199533896773,0.0857529016314107,-0.00888974563987869,-0.026040325966160828,-0.04319090629244297,-0.060341486618725106,-0.07749206694500724
2022-07-31,-0.019059357761849076,-0.05159879417659674,0.011899918744108968,0.022219677579428318,0.032539436414747665,0.04285919525006701,0.05317895408538636
2022-08-31,-0.02188132009548053,-0.021830001105617614,-0.008783319432109962,-0.004417319210986436,-5.131898986291544e-05,0.004314681231260605,0.00868068145238413
2022-09-30,-0.06406142024075848,-0.06898759978153746,-0.022668860371836005,-0.008871340415528506,0.00492617954077898,0.018723699497086466,0.03252121945339395
2022-10-31,-0.0159736263945847,-0.03945106757358119,0.0076970141495640125,0.015587227664280254,0.02347744117899649,0.03136765469371272,0.039257868208428956
2022-11-30,0.0163208740760566,0.08210945376518652,-0.03294479818305532,-0.04936668893609261,-0.06578857968912992,-0.08221047044216723,-0.09863236119520452
2022-12-31,-0.0349980066868588,-0.01729326160715572,-0.02462204972256537,-0.021163397401134224,-0.01770474507970308,-0.014246092758271937,-0.010787440436840792
2023-01-31,0.06508165663129438,0.07319356035322588,0.021165520419358853,0.006526808348713671,-0.008111903721931504,-0.022750615792576673,-0.037389327863221855
2023-02-28,0.0036984202584575817,-0.007744580623238795,0.008345168632400857,0.00989408475704862,0.011443000881696377,0.012991917006344136,0.014540833130991894
2023-03-31,-0.004485945789675531,-0.003784869572237004,-0.002215024046333329,-0.0014580501318859282,-0.0007010762174385274,5.5897697008873426e-05,0.0008128716114562742
2023-04-30,-0.01759327996764357,-0.009631897855423288,-0.011814141254389596,-0.009887761683304939,-0.007961382112220281,-0.0060350025411356235,-0.004108622970050966
2023-05-31,-0.030383370158392875,-0.046236641506885445,-0.002641385254261608,0.006605943047115481,0.01585327134849257,0.02510059964986966,0.03434792795124675
2023-06-30,0.01613661214975515,0.0032711029801488767,0.014173950361665825,0.013519729765636049,0.012865509169606274,0.0122112885735765,0.011557067977546725
2023-07-31,-0.037196909015165536,0.032171058705070754,-0.05649954423820799,-0.06293375597922214,-0.06936796772023629,-0.07580217946125044,-0.08223639120226459
2023-08-31,-0.03793085535184934,-0.06005360335629162,-0.001898693338074374,0.010112027333183955,0.022122748004442278,0.03413346867570059,0.04614418934695892
2023-09-30,-0.013078865251183847,-0.015220668485842359,-0.003946464159678432,-0.000902330462509959,0.0021418032346585125,0.005185936931826982,0.008230070628995455
2023-10-31,-0.020430495857544608,-0.030346534441491713,-0.0022225751926495813,0.0038467316956487634,0.009916038583947104,0.015985345472245446,0.022054652360543787
2023-11-30,0.0035298018478256573,-0.011118699431073797,0.010201021506469935,0.012424761392684697,0.014648501278899455,0.016872241165114214,0.019095981051328974
2023-12-31,-0.010199865619636775,-0.019556680691399042,0.0015341427952026507,0.005445478933482458,0.009356815071762267,0.013268151210042076,0.017179487348321882
2024-01-31,-0.057259690161013926,-0.09365387158854133,-0.0010673672078891291,0.017663407109819132,0.0363941814275274,0.05512495574523567,0.07385573006294394
2024-02-29,0.04219027516114941,0.1127100636056586,-0.025435763002245745,-0.04797777572337748,-0.0705197884445092,-0.0930618011656409,-0.11560381388677261
2024-03-31,0.011594111589547634,-0.0011705982375970203,0.012296470532105846,0.01253059017962525,0.012764709827144654,0.012998829474664058,0.013232949122183462
2024-04-30,0.014494144376216845,0.024202382126411237,-2.7284899629897302e-05,-0.004867761324912146,-0.009708237750194392,-0.01454871417547664,-0.019389190600758888
2024-05-31,-0.004702286140282171,-0.010639356007055456,0.0016813274639511022,0.003809198665362194,0.005937069866773285,0.008064941068184376,0.010192812269595466
2024-06-30,-0.012081488529155611,-0.04067750069873266,0.012325011890083984,0.02046051202983052,0.02859601216957705,0.03673151230932358,0.04486701244907011
2024-07-31,-0.02353583120012464,0.0006620673699955226,-0.02393307162212195,-0.024065485096121057,-0.024197898570120162,-0.024330312044119267,-0.024462725518118372
2024-08-31,-0.03975272555772269,-0.039722845179150146,-0.015919018450232605,-0.00797444941440257,-2.988037857254433e-05,0.00791468865725748,0.015859257693087513
2024-09-30,-0.04106005917919574,-0.03355627436333086,-0.020926294561197222,-0.014215039688531047,-0.007503784815864875,-0.0007925299431987068,0.0059187249294674685
